Window_Start,Window_End,Sector,Stock_A,Stock_B,p_value,alpha,beta,Std
2001-05-03,2001-11-05,Industrials,ODFL,URI,1.5359023518373227e-07,-0.5820694622795187,-0.1054604709869782,0.04879380167503505
2001-05-03,2001-11-05,Industrials,ODFL,PH,1.54237463656237e-07,-1.253095565578357,0.12936533897942015,0.04924623822075171
2001-05-03,2001-11-05,Financials,ACGL,JKHY,1.9116695414600127e-07,0.6264571094924674,-0.04870318602365971,0.028072975525788926
2001-05-03,2001-11-05,Financials,BK,IVZ,2.1696101276937805e-07,2.444028838855253,0.3412353383467673,0.04161502285874886
2001-06-04,2001-12-05,Industrials,ODFL,GWW,6.785223405448997e-08,-1.4575084409011718,0.1861549786544154,0.045610415133840385
2001-06-04,2001-12-05,Industrials,ODFL,WM,2.7739825448438776e-07,-1.270744846057877,0.1546485060743214,0.04601847232001861
2001-06-04,2001-12-05,Industrials,ODFL,SWK,7.00395061835615e-07,-1.2249528788400443,0.12768077837610617,0.047066030547393924
2001-06-04,2001-12-05,Industrials,ODFL,RSG,8.388715503596277e-07,-1.2088554067840893,0.1734562616962357,0.04788380058442517
2001-06-04,2001-12-05,Industrials,ODFL,FLS,9.708259465067664e-07,-1.0382908146001917,0.09923373486577708,0.04822402279112437
2001-06-04,2001-12-05,Financials,ACGL,BAC,9.844055420842476e-07,0.1821616705691242,0.11932508280121526,0.029527903419589066
2001-06-04,2001-12-05,Industrials,ODFL,UNP,1.2346274018583658e-06,-1.1580588872371076,0.14036771573187817,0.04787569003664233
2001-06-04,2001-12-05,Industrials,ODFL,PH,1.7180719059928498e-06,-1.3228486946380245,0.15407723052367217,0.048900152212243794
2001-06-04,2001-12-05,Industrials,ODFL,ROK,1.7935423178151112e-06,-1.1607098275421197,0.1288706519966494,0.048789472152629666
2001-06-04,2001-12-05,Consumer Staples,PEP,PG,2.3168735175309365e-06,2.221339823606539,0.326500408293668,0.03339677285060343
2001-07-03,2002-01-07,Financials,ACGL,BAC,1.5254313901764567e-07,0.06595955291233413,0.16548242749431186,0.029614963096806005
2001-07-03,2002-01-07,Financials,ACGL,ERIE,5.961054227683881e-07,-0.05043712565463281,0.20415153914752787,0.03041468790819622
2001-07-03,2002-01-07,Financials,ACGL,NTRS,9.022670406626618e-07,1.0394353633911886,-0.14525922467358368,0.030655828020181727
2001-07-03,2002-01-07,Industrials,ODFL,FLS,1.3049963928869772e-06,-1.1130953742393865,0.1484087533257994,0.05694403445356424
2001-07-03,2002-01-07,Financials,ACGL,SCHW,1.5667974484944938e-06,0.6631388086762052,-0.05687370031888816,0.030775428023667114
2001-07-03,2002-01-07,Financials,ACGL,MCO,1.814206929491336e-06,0.17328948386217605,0.1377086392845705,0.031058772797428472
2001-07-03,2002-01-07,Financials,ACGL,BEN,2.6473384403987515e-06,0.19868172807355763,0.1588248383094157,0.03179888814270265
2001-07-03,2002-01-07,Financials,ACGL,STT,3.2707402720323624e-06,0.9972553534089346,-0.14200696476837424,0.03204724877705396
2001-07-03,2002-01-07,Industrials,ODFL,RSG,4.223283858594274e-06,-1.3285757122203707,0.239892781008119,0.05834213324373104
2001-07-03,2002-01-07,Financials,ACGL,BRO,4.4584432178638626e-06,0.38733293779971867,0.09283105443598352,0.031708421225982435
2001-08-02,2002-02-06,Financials,ACGL,BAC,7.181816498192218e-07,-0.12345426430310251,0.23890488023214793,0.032788633248015585
2001-08-02,2002-02-06,Financials,ACGL,BRO,9.536556891713327e-07,0.2813095270398429,0.18167666839720364,0.03294620776260397
2001-08-02,2002-02-06,Health Care,PFE,TMO,1.4881213317077896e-06,1.9338191845531119,0.265951780024862,0.03672384738062149
2001-08-02,2002-02-06,Financials,ACGL,MCO,2.8536453473791094e-06,-0.09620294305958796,0.25230363267746314,0.033754251154825075
2001-08-02,2002-02-06,Financials,ACGL,BEN,3.1969360258693374e-06,-0.11819333499857193,0.3277258653415931,0.035383760571901374
2001-08-02,2002-02-06,Materials,CRH,LIN,3.8826318491013955e-06,-0.004000650176526399,0.7744547538925042,0.04949792687568437
2001-08-02,2002-02-06,Consumer Discretionary,HD,TPR,4.690782425964508e-06,3.0318003034187946,0.2803441995437664,0.07098399886313457
2001-08-02,2002-02-06,Consumer Staples,MO,TGT,6.2485574845024965e-06,-2.740750856609182,1.1963784680149294,0.09637215478901058
2001-08-02,2002-02-06,Consumer Staples,PEP,PG,7.570633455389209e-06,2.2388241484915485,0.3210382823140443,0.030201595243038573
2001-08-02,2002-02-06,Consumer Discretionary,DECK,NVR,1.1166033608601446e-05,0.13700248745710036,-0.32641072105493324,0.09394922867117167
2001-08-31,2002-03-08,Financials,BRK-B,TFC,4.08004142862583e-08,2.1538044825524105,0.6238985977620908,0.02620333851611908
2001-08-31,2002-03-08,Health Care,PFE,TMO,4.4758800146647555e-07,1.779357705463522,0.3153249640559046,0.032063515727273846
2001-08-31,2002-03-08,Financials,ACGL,BAC,6.627820776295605e-07,-0.21837878679106817,0.2769658912072938,0.033049449408970144
2001-08-31,2002-03-08,Financials,ACGL,BRO,1.0402244434655245e-06,0.1962845889689307,0.2493079549850563,0.032360260379871636
2001-08-31,2002-03-08,Consumer Discretionary,HD,TPR,1.4727740319142285e-06,3.0281851891415372,0.286725798697092,0.06820055754139613
2001-08-31,2002-03-08,Consumer Staples,PEP,PG,2.7018411842767515e-06,2.1671590532595504,0.3454796554467003,0.02844015814683856
2001-08-31,2002-03-08,Health Care,RMD,WST,4.947501250163768e-06,-1.231034146648569,2.2419461543752055,0.10159773822227153
2001-08-31,2002-03-08,Information Technology,INTC,TDY,5.361668414280361e-06,0.853202332634946,0.7291255190879677,0.1364414145750283
2001-08-31,2002-03-08,Financials,ACGL,MCO,7.308898335926328e-06,-0.2493632987610056,0.3168872393643427,0.03457928648107157
2001-08-31,2002-03-08,Materials,CRH,LIN,7.884958909134972e-06,-0.08062320826015315,0.8064530986331762,0.05207056670282361
2001-10-08,2002-04-09,Industrials,CSX,PBI,1.1571477941877663e-07,-2.412506793296959,1.061346831495233,0.0899315422667038
2001-10-08,2002-04-09,Industrials,SWK,PBI,1.7108680213116819e-07,-0.26930097518442364,1.3035213177747966,0.07997665253017763
2001-10-08,2002-04-09,Industrials,ODFL,WM,4.3892115019116856e-07,-1.9684495095092363,0.42511857872619363,0.06098546190466526
2001-10-08,2002-04-09,Financials,BRK-B,TFC,7.110993506369365e-07,2.239503578028244,0.5918656809771088,0.025875240114508802
2001-10-08,2002-04-09,Industrials,ODFL,GWW,1.4285627109529762e-06,-2.1353170507756087,0.4070984208626858,0.06154681172268286
2001-10-08,2002-04-09,Consumer Discretionary,TJX,WSM,2.3351738559274255e-06,0.4791453136969428,0.3840085588174409,0.06975806605763046
2001-10-08,2002-04-09,Financials,ACGL,ERIE,3.4521525728997473e-06,-0.37841372135348916,0.3311778516609152,0.03435042561110355
2001-10-08,2002-04-09,Financials,ACGL,BRO,3.747258284401593e-06,0.15579341917473877,0.27952613956303685,0.036518760272431436
2001-10-08,2002-04-09,Industrials,ODFL,PNR,3.915548713566514e-06,-1.5080514310283095,0.36750494986123927,0.06180846093733977
2001-10-08,2002-04-09,Financials,ACGL,BAC,4.09052674481442e-06,-0.2795990152249105,0.3028736232027032,0.03643603168387043
2001-11-06,2002-05-08,Industrials,ODFL,GWW,1.4495454043639921e-09,-2.525329131705135,0.5270781748603048,0.059479691424852904
2001-11-06,2002-05-08,Industrials,ODFL,PNR,4.0400680539855476e-07,-1.46286617101362,0.3476600174696729,0.06050279105512334
2001-11-06,2002-05-08,Financials,AON,BRO,4.201578484925419e-07,2.6464322331822876,0.41089591996231356,0.053875407567175126
2001-11-06,2002-05-08,Financials,AON,NTRS,5.191567450705179e-07,4.754174550479029,-0.4261675356893133,0.05941135178746689
2001-11-06,2002-05-08,Financials,AXP,AON,5.19906011694336e-07,8.656686602130188,-1.6863195575639345,0.12251495900064664
2001-11-06,2002-05-08,Financials,AXP,NTRS,9.617178264456752e-07,-1.0811936876544084,1.192937685490123,0.04252289486093568
2001-11-06,2002-05-08,Financials,AON,SCHW,1.3380567930547518e-06,3.7249550403381817,-0.19902681328227384,0.059566440548776974
2001-11-06,2002-05-08,Information Technology,ADI,QCOM,1.369662008613647e-06,1.3695862774683438,0.659973709024064,0.08518488324692365
2001-11-06,2002-05-08,Industrials,AOS,LHX,2.879897498722637e-06,1.5641941944348243,-0.432182417622042,0.051203557927797586
2001-11-06,2002-05-08,Health Care,EW,RMD,3.906925869184595e-06,-1.6953747582174186,0.9988390807902232,0.06129799729290657
2001-12-06,2002-06-07,Industrials,ODFL,GWW,2.457650115386607e-09,-2.6174852988282034,0.5558145647119948,0.05987360058684686
2001-12-06,2002-06-07,Consumer Discretionary,HD,MGM,7.470489780214985e-09,1.427325812004695,0.7203840859235371,0.046142964341984956
2001-12-06,2002-06-07,Industrials,ODFL,PNR,8.790157101686393e-09,-1.5046406570963051,0.3742723605236809,0.06057890213171326
2001-12-06,2002-06-07,Industrials,PAYX,LUV,1.8115289593742957e-07,0.33626696003409307,0.93642482108648,0.06730844766237078
2001-12-06,2002-06-07,Financials,AXP,IVZ,1.0077556155204492e-06,1.0254478837297671,0.8127044741595821,0.06834623465623275
2001-12-06,2002-06-07,Consumer Discretionary,HAS,TJX,2.209771585826272e-06,0.2787799627775438,1.5480641767457008,0.06609917051780778
2001-12-06,2002-06-07,Financials,MET,NTRS,2.7091594495813335e-06,1.0874230017959134,0.4477144383749685,0.03653534759208574
2001-12-06,2002-06-07,Financials,AXP,NTRS,7.07441987146521e-06,-1.150250995516274,1.2106497913615075,0.044732473842647336
2001-12-06,2002-06-07,Consumer Staples,CLX,PEP,9.195135920997565e-06,-0.197863061481669,0.9672636925477467,0.062518185242186
2001-12-06,2002-06-07,Health Care,TECH,LLY,9.220868342516084e-06,-4.831726887640022,1.8020341740305148,0.0743915241298967
2002-01-08,2002-07-09,Industrials,ODFL,GWW,3.231422796449106e-09,-2.7537371528481396,0.598137486463822,0.060165820918294484
2002-01-08,2002-07-09,Financials,AXP,JPM,2.825693948269922e-08,-0.266242597246816,1.1264100164223663,0.05064647459215153
2002-01-08,2002-07-09,Industrials,ODFL,PNR,7.995102810032857e-08,-1.6329352988537573,0.44390986304097707,0.06338969931899967
2002-01-08,2002-07-09,Information Technology,LRCX,TER,2.8849561236348824e-07,-1.3726244664902405,0.6188308885230405,0.11394607337129857
2002-01-08,2002-07-09,Financials,AIG,C,7.150587284194571e-07,4.182056048875342,0.4834485586233276,0.02961992139877404
2002-01-08,2002-07-09,Information Technology,ADSK,ZBRA,1.1094708307304435e-06,0.7670585742519759,0.4599916343836309,0.06464343220901478
2002-01-08,2002-07-09,Information Technology,ADSK,INTU,2.172518984432437e-06,1.1469317296500838,0.36383070246933547,0.06789893475774143
2002-01-08,2002-07-09,Information Technology,ADSK,INTC,2.811992475254048e-06,1.2623838693408893,0.31695562016403567,0.07166214747234467
2002-01-08,2002-07-09,Information Technology,ADSK,FFIV,4.770042976695942e-06,1.949725957642684,0.10938442414507833,0.06856757382050264
2002-01-08,2002-07-09,Information Technology,AMAT,LRCX,5.6757345328815555e-06,2.188883795381922,0.7949681346300397,0.07978272270116706
2002-02-07,2002-08-07,Industrials,ODFL,GWW,1.1292843625027746e-06,-2.89495594896488,0.6425052256464969,0.06157865320030343
2002-02-07,2002-08-07,Consumer Staples,PEP,PG,4.98782507770382e-06,1.886243834473131,0.4470384902330669,0.02447264387347745
2002-02-07,2002-08-07,Materials,CRH,VMC,1.4348226495994847e-05,-0.1913203557156946,0.6469664424149091,0.050805943057013754
2002-02-07,2002-08-07,Financials,IVZ,NTRS,1.449408725209499e-05,-2.856962295513056,1.5418343608319358,0.05308915606836067
2002-02-07,2002-08-07,Communication Services,TKO,LUMN,1.5309891813141417e-05,2.5993253581395592,-0.4190481824375707,0.09631058295501309
2002-02-07,2002-08-07,Industrials,ODFL,PCAR,1.6696789011892582e-05,-1.458315889627104,0.6154944425516911,0.06797057665939063
2002-02-07,2002-08-07,Financials,USB,WRB,1.7874940057825394e-05,2.5692805149990527,-0.5713622496558065,0.060781176215096794
2002-02-07,2002-08-07,Health Care,INCY,WST,2.6978962796010742e-05,-0.6889597827566388,2.250344173521482,0.13848976029602755
2002-02-07,2002-08-07,Real Estate,KIM,VTR,2.891326239332927e-05,1.0247826039841446,0.3948118048144737,0.023645462332328667
2002-02-07,2002-08-07,Communication Services,EA,TTWO,3.2620014553244436e-05,2.8114305846879613,0.20682861670380606,0.06330521002756212
2002-03-11,2002-09-06,Industrials,NDSN,PH,2.268879093486954e-07,0.5878773471281377,0.5531523060667549,0.03198484638566182
2002-03-11,2002-09-06,Materials,CRH,VMC,3.0652864180300415e-07,-0.547615770406342,0.7467539263918855,0.04699050032330046
2002-03-11,2002-09-06,Industrials,ODFL,GWW,1.7991648831745634e-06,-2.727703188545958,0.5920246352634277,0.06137896179286281
2002-03-11,2002-09-06,Information Technology,NVDA,ZBRA,3.596791453135646e-06,-7.0192790959588525,1.9645243375983013,0.12254868288019796
2002-03-11,2002-09-06,Real Estate,FRT,VNO,6.894370986692201e-06,-0.896709210108915,1.310897465135704,0.02644023301121558
2002-03-11,2002-09-06,Utilities,DTE,ES,7.608788248767726e-06,1.524635323957608,0.5074701927735767,0.03536132603729235
2002-03-11,2002-09-06,Real Estate,MAA,UDR,8.387066075645433e-06,0.6553196433360797,0.9701523837272898,0.0161002063515279
2002-03-11,2002-09-06,Industrials,ODFL,PCAR,1.0303524305899221e-05,-1.4038054571194247,0.5717018577822774,0.0653101785079622
2002-03-11,2002-09-06,Communication Services,EA,OMC,1.0951223040267093e-05,1.5628978729558973,0.5502994121569929,0.055870232027122727
2002-03-11,2002-09-06,Consumer Discretionary,NKE,TSCO,1.5303199814992855e-05,2.056637359170684,0.3830417416851576,0.04162043922455645
2002-04-10,2002-10-07,Industrials,ODFL,GWW,3.4773896421631234e-09,-3.077145554629559,0.6956983015497675,0.06146629966012694
2002-04-10,2002-10-07,Information Technology,ADSK,VRSN,1.984581428498868e-07,3.078514859191229,-0.24693797736502265,0.08839751991587093
2002-04-10,2002-10-07,Consumer Cyclical,PENN,SIG,7.122204766321709e-07,-3.298522517426062,1.3110555720023993,0.1125918217544177
2002-04-10,2002-10-07,Financial Services,LNC,MBI,8.662499707459625e-07,0.7530558279073326,0.8137117839576515,0.03497107758980278
2002-04-10,2002-10-07,Materials,CRH,VMC,1.8413620617436445e-06,-0.3974341621022357,0.7062403694181811,0.04490824485988222
2002-04-10,2002-10-07,Consumer Cyclical,HOG,SIG,3.302721932915171e-06,2.3948746857754863,0.37585556500365896,0.05542848633401343
2002-04-10,2002-10-07,Consumer Staples,CAG,HSY,3.4586114969405843e-06,-1.199883376787728,1.0919946908565699,0.052440968929150684
2002-04-10,2002-10-07,Consumer Discretionary,EBAY,RL,3.548207704685058e-06,0.5836180834738547,0.37293087669227637,0.13534146360108149
2002-04-10,2002-10-07,Consumer Discretionary,EBAY,GRMN,3.7448997766853263e-06,0.9680906303359014,0.43559750883398746,0.13136460482581963
2002-04-10,2002-10-07,Consumer Discretionary,BBY,WSM,4.3796656026458365e-06,1.4776093686175056,0.7271966508636284,0.05163737489335209
2002-05-09,2002-11-05,Consumer Cyclical,PENN,SIG,3.862568454565035e-07,-2.9424723156692654,1.1878800632143824,0.08209602742847621
2002-05-09,2002-11-05,Industrials,ODFL,GWW,3.025037998608311e-06,-3.1939932870717502,0.7314975061367579,0.061010710530744194
2002-05-09,2002-11-05,Industrials,PAYX,RTX,4.8286094153281895e-06,1.7888758341293363,0.4301483040967052,0.050081382514525555
2002-05-09,2002-11-05,Health Care,CRL,DHR,6.900592705748885e-06,3.859630993441122,-0.22721831187847316,0.06051562452144443
2002-05-09,2002-11-05,Consumer Staples,MDLZ,PEP,1.1098280530162672e-05,-2.9980809720794412,1.707675212948126,0.037469725379170676
2002-05-09,2002-11-05,Industrials,CSX,LUV,1.3130074677901574e-05,-1.4035808335393054,0.6224703595685388,0.040949980328059056
2002-05-09,2002-11-05,Industrials,FIX,NDSN,1.3599275763138835e-05,-2.3804633272317544,1.5121030720891782,0.12236328316038655
2002-05-09,2002-11-05,Industrials,FIX,UPS,1.674259877746962e-05,-7.287231283866822,2.5145506309407377,0.12304923947090829
2002-05-09,2002-11-05,Industrials,ODFL,R,1.7208166325229534e-05,-2.1524154222041503,0.5890268276067882,0.06378126997876833
2002-05-09,2002-11-05,Health Care,CRL,DVA,1.811234639240455e-05,3.7218136554106573,-0.13809259539263335,0.06357114834215843
2002-06-10,2002-12-05,Industrials,ODFL,ROK,4.0018735910799093e-11,-2.2236923654895477,0.677272561015255,0.0533897188137554
2002-06-10,2002-12-05,Industrials,ODFL,R,1.3735161794465793e-07,-2.1421711373538206,0.5900538894790337,0.053154224307758825
2002-06-10,2002-12-05,Industrials,AME,ETN,7.388180961388593e-07,-1.3836117076567556,1.1941839172262514,0.04836809376714258
2002-06-10,2002-12-05,Consumer Cyclical,VFC,PENN,8.527324888582826e-07,1.4036411557813966,0.3847382568448482,0.04127438026228047
2002-06-10,2002-12-05,Industrials,HON,URI,1.0616932794039689e-06,0.21059406941883513,0.8644460397187473,0.06304805499973175
2002-06-10,2002-12-05,Consumer Discretionary,MGM,TPR,1.3819550621111533e-06,1.8535645366544848,0.6917989233853243,0.04619889692985283
2002-06-10,2002-12-05,Consumer Discretionary,BBY,RL,2.184796328158249e-06,-0.6053543726395384,1.1448396588386125,0.06841226505535827
2002-06-10,2002-12-05,Consumer Cyclical,VFC,SIG,4.098890273382006e-06,0.28649787071001515,0.4508915554496683,0.04277897353146488
2002-06-10,2002-12-05,Industrials,CAT,URI,4.43176570131074e-06,1.0226960950910164,0.5264317453115022,0.03260796875731103
2002-06-10,2002-12-05,Industrials,ODFL,ITT,9.851483870403009e-06,-1.8194924944636184,0.6286684261229052,0.06234289086256552
2002-07-10,2003-01-07,Industrials,AOS,ODFL,2.2088680771321895e-07,2.0006929858810327,1.8545123630346612,0.107121016121221
2002-07-10,2003-01-07,Industrials,EXPD,JBHT,1.8895399019574664e-06,1.822174632868485,0.3703498839923748,0.04069113749304834
2002-07-10,2003-01-07,Industrials,ODFL,ITT,2.2343657379286855e-06,-1.807310890523724,0.6246983371879242,0.05803301191423086
2002-07-10,2003-01-07,Industrials,ODFL,R,2.2844477494028565e-06,-2.1675452600128366,0.6035871344914012,0.054531855639951964
2002-07-10,2003-01-07,Consumer Discretionary,BBY,RL,3.057291321640579e-06,-0.8268348064140014,1.223030024515203,0.05339587256938055
2002-07-10,2003-01-07,Industrials,ITW,PCAR,5.155681151925977e-06,2.0442883240979532,0.7103204082092442,0.03179208680823264
2002-07-10,2003-01-07,Consumer Cyclical,MHK,PENN,6.1498017118901985e-06,3.6753459792285703,0.6593484955122066,0.08620447046408633
2002-07-10,2003-01-07,Consumer Cyclical,BWA,BC,6.204629854698835e-06,-0.832428408421139,0.8396546100756594,0.0391739630734688
2002-07-10,2003-01-07,Financials,BLK,PGR,6.576124282740363e-06,2.504744358374032,0.38420108016271903,0.03952466091034017
2002-07-10,2003-01-07,Health Care,AMGN,LLY,9.613423044286948e-06,-0.8415474516870962,1.231254311528846,0.04307159774613964
2002-08-08,2003-02-06,Industrials,AOS,ODFL,5.6776989971183694e-11,2.073712510033225,1.9836878926513701,0.10389356276999756
2002-08-08,2003-02-06,Industrials,ODFL,UPS,1.098849527078768e-08,-5.440998000842223,1.4562711053417003,0.0593356790712331
2002-08-08,2003-02-06,Utilities,CNP,XEL,2.112750746626668e-07,-0.10854427228458517,0.8661988287229851,0.11960959787696344
2002-08-08,2003-02-06,Consumer Discretionary,BBY,RL,1.2539148312890573e-06,-0.9307669872080618,1.2569051741296362,0.052907186155048594
2002-08-08,2003-02-06,Industrials,ODFL,ITT,6.732495796599415e-06,-1.7979442082047048,0.623728261416026,0.05830060642584417
2002-08-08,2003-02-06,Financials,FISV,RJF,7.537900788839048e-06,0.5179416359339187,0.9380245914844033,0.037976900914508636
2002-08-08,2003-02-06,Utilities,LNT,XEL,1.254483036097188e-05,0.9792343332682176,0.3332551987987336,0.04564733718710897
2002-08-08,2003-02-06,Consumer Discretionary,MGM,TPR,1.3033794953066138e-05,1.860480458329513,0.6781534387941411,0.04719193217217788
2002-08-08,2003-02-06,Industrials,EXPD,JBHT,1.6566325351308632e-05,1.8114344050497964,0.3729574959188092,0.03648946569454896
2002-08-08,2003-02-06,Energy,DVN,RRC,2.1060062058760408e-05,1.2314333280272933,1.236880914546897,0.06881538921904183
2002-09-09,2003-03-10,Industrials,ODFL,UPS,1.4803275819968169e-09,-5.217727312133535,1.3908210577122941,0.053054015727693714
2002-09-09,2003-03-10,Financials,ACGL,PFG,1.718866829119753e-08,-0.5811340827914573,0.6185782560869322,0.05316375717944332
2002-09-09,2003-03-10,Utilities,CNP,XEL,4.211247473075447e-08,0.012582119715838114,0.8058856729161618,0.11201924645440398
2002-09-09,2003-03-10,Industrials,AOS,ODFL,2.0673707721878993e-07,2.0602375498060015,1.9598192259578948,0.09776413257365912
2002-09-09,2003-03-10,Consumer Staples,BG,MNST,6.237080890222168e-07,6.204402583366914,1.1586377736633078,0.0679295051360637
2002-09-09,2003-03-10,Financials,BLK,HBAN,1.088279055957854e-06,2.5637227949633568,0.32627590832086745,0.03379971499168935
2002-09-09,2003-03-10,Industrials,SNA,ALK,1.5573735428599297e-06,1.6012197969586692,0.6667670168538329,0.05778646730412392
2002-09-09,2003-03-10,Financials,BLK,FITB,2.0844652991308595e-06,1.5964214911847627,0.478644739093276,0.033384193901556475
2002-09-09,2003-03-10,Financials,BLK,TFC,2.143732356663298e-06,1.7953685175247518,0.5368777672662388,0.035772205225984906
2002-09-09,2003-03-10,Financials,AJG,TRV,3.817922082710783e-06,1.33562459869146,0.462310116941774,0.05068125337899747
2002-10-08,2003-04-08,Financials,ACGL,PFG,2.48211365729361e-09,-0.5613691059139012,0.611164338113939,0.05143151328327804
2002-10-08,2003-04-08,Utilities,CNP,XEL,2.7550782565672074e-08,0.06369576274876611,0.778950579211046,0.11213590371517661
2002-10-08,2003-04-08,Consumer Staples,SJM,SYY,1.8183129700184516e-07,1.963549813153366,0.3124169889130941,0.054007941140527004
2002-10-08,2003-04-08,Real Estate,UDR,VTR,2.0286568585551104e-07,-0.052283673500563344,1.0673783029705326,0.027304755977054555
2002-10-08,2003-04-08,Health Care,GILD,JNJ,3.1905406707512475e-07,-0.868526158508698,0.5674647245623294,0.053711678125208925
2002-10-08,2003-04-08,Consumer Staples,SJM,TGT,3.567023671354012e-07,2.827876172785551,-0.00982194153600105,0.05895222033073346
2002-10-08,2003-04-08,Consumer Staples,SJM,WMT,5.962856414389951e-07,2.6799718904248753,0.04731469117013476,0.05887218441245877
2002-10-08,2003-04-08,Consumer Staples,SJM,TSN,1.1248902061382881e-06,2.696934199117627,0.04766098742070609,0.058661123934012654
2002-10-08,2003-04-08,Industrials,EME,AYI,1.9520921969933752e-06,0.8475081130832468,0.7244596719925787,0.04722394622195242
2002-10-08,2003-04-08,Industrials,HON,PBI,3.373546300868288e-06,-1.4365234571251393,1.685998821969517,0.04976651681747853
2002-11-06,2003-05-08,Consumer Staples,MNST,SYY,3.640630548816536e-07,-3.758693069271155,0.22296638566570598,0.03535652427307333
2002-11-06,2003-05-08,Health Care,GILD,JNJ,1.4147456053356899e-06,-0.8402517857586528,0.5606287706355246,0.052254167092464186
2002-11-06,2003-05-08,Consumer Staples,MNST,SJM,1.8701597943790425e-06,-3.720779693978557,0.20017223464345896,0.03785797968305464
2002-11-06,2003-05-08,Consumer Staples,MNST,WMT,1.8861115095669773e-06,-3.605545427072826,0.17967519791315217,0.037384016234442055
2002-11-06,2003-05-08,Consumer Discretionary,AMZN,ROST,2.2885811195241595e-06,-2.3987649891650014,1.5936135279125039,0.11768908184895634
2002-11-06,2003-05-08,Industrials,EME,AYI,3.2347420329844633e-06,0.9720789913377539,0.6717535466544319,0.04917489540618941
2002-11-06,2003-05-08,Real Estate,MAA,SLG,4.514055879750723e-06,1.2746849013730768,0.34333192906909105,0.0142917948951322
2002-11-06,2003-05-08,Health Care,ALGN,ISRG,6.7202302256983595e-06,-0.06312728337628312,2.0799047636441697,0.17193320547772273
2002-11-06,2003-05-08,Consumer Staples,MNST,PEP,7.885355094960853e-06,-3.2326698303648405,0.022887535979968385,0.039285373042077236
2002-11-06,2003-05-08,Consumer Staples,MNST,PG,7.989726609276937e-06,-3.374761922995014,0.06896392021268366,0.03906986514393661
2002-12-06,2003-06-09,Consumer Staples,MNST,SYY,5.872784386648105e-07,-3.7441473722934173,0.21849090749802835,0.0355063886739423
2002-12-06,2003-06-09,Consumer Staples,MNST,SJM,1.5936053999680664e-06,-3.65826919452439,0.17939910715092844,0.03767219082879589
2002-12-06,2003-06-09,Energy,NOV,NBR,1.8088654058346823e-06,-4.551120621953055,0.9863612134956281,0.03086345745546386
2002-12-06,2003-06-09,Industrials,EME,AYI,4.49107904399371e-06,1.0194159822832365,0.6524473670777904,0.04790837194715498
2002-12-06,2003-06-09,Consumer Staples,MNST,WMT,5.791136906529434e-06,-3.5286063400809513,0.15135978531335703,0.03776411667638708
2002-12-06,2003-06-09,Energy,OKE,RRC,6.207969132378084e-06,0.05306074120369388,0.8744233595655531,0.04123502925798454
2002-12-06,2003-06-09,Consumer Staples,MNST,TSN,9.216356319001398e-06,-3.030848811638055,-0.05745154523478213,0.03878144717499909
2002-12-06,2003-06-09,Financials,AJG,MET,9.604910570176126e-06,0.04889464151921594,1.0080623401519873,0.04655558527818913
2002-12-06,2003-06-09,Utilities,CNP,XEL,1.511698404781902e-05,-0.09791401679477935,0.8402205792011204,0.14284588475208407
2002-12-06,2003-06-09,Consumer Staples,MNST,TGT,1.585364017253001e-05,-3.106975262602365,-0.014807957845689057,0.03912335844107141
2003-01-08,2003-07-09,Materials,DD,FCX,3.040251701195554e-08,1.523385838708144,0.4311133203064874,0.04327847281199882
2003-01-08,2003-07-09,Consumer Staples,MNST,SYY,9.284951336855038e-08,-3.936802459347285,0.28917672741634487,0.03386136304115534
2003-01-08,2003-07-09,Consumer Staples,MNST,SJM,2.0013445810101738e-06,-3.7348539647001027,0.20691963466899965,0.03664334334974079
2003-01-08,2003-07-09,Industrials,EME,AYI,8.405645192692853e-06,1.0904408255714955,0.6237394162902531,0.04547138884652271
2003-01-08,2003-07-09,Real Estate,VNO,AIV,8.713229265420455e-06,2.700288592673599,0.6872736913402073,0.020649912724825296
2003-01-08,2003-07-09,Health Care,GILD,MRK,1.0353828957872596e-05,-0.42994245831583994,0.4969740727475835,0.05632484621354757
2003-01-08,2003-07-09,Industrials,HON,PBI,1.1065647271202577e-05,-2.169016314555325,1.967901781589331,0.05576329047957992
2003-01-08,2003-07-09,Information Technology,GLW,NTAP,1.2348229155493913e-05,-2.875990287812542,1.7137436863127387,0.16150650464759128
2003-01-08,2003-07-09,Utilities,CNP,XEL,1.4926332617210964e-05,-0.10204787028156817,0.8380182396397269,0.1436344125789484
2003-01-08,2003-07-09,Consumer Staples,MNST,TSN,2.2543308986064285e-05,-2.957953538279077,-0.0905429178070746,0.038430475713844246
2003-02-07,2003-08-07,Consumer Cyclical,PVH,SIG,4.508087423101561e-08,0.818049409289004,0.5838849643853254,0.0471619187804883
2003-02-07,2003-08-07,Consumer Staples,MNST,SYY,1.2516250307237165e-07,-4.141025049785439,0.3640530582448575,0.032352989081431485
2003-02-07,2003-08-07,Consumer Staples,MNST,SJM,3.467385503394629e-07,-3.8920279267034372,0.2615781314562282,0.035034177909288644
2003-02-07,2003-08-07,Health Care,GILD,MRK,4.466684050611486e-06,-0.5561289694219792,0.5402264494431654,0.054182044301226334
2003-02-07,2003-08-07,Health Care,GILD,TMO,4.933287459472378e-06,-0.4881826160913908,0.5532648801483531,0.05610020529672784
